A5,hh_altersmok,smoking,log_inc,class,gender,A12,han
1,0,0,9.597868,1,2,3,1
3,,,8.413063,,2,0,1
3,,,7.7776532,,2,1,1
3,0,0,8.8217325,,2,1,1
3,0,0,7.5450373,,2,3,1
3,,,9.5129108,,2,,1
0,0,0,7.9683084,13,1,0,1
0,0,0,7.1106963,13,1,0,1
0,0,0,7.7257714,11,1,1,1
0,0,0,7.3132205,1,1,0,1
0,0,0,7.4085307,1,1,0,1
1,0,0,7.4318733,1,2,0,1
1,0,0,6.8297939,1,2,0,1
1,0,0,8.050703,1,2,0,1
1,0,0,7.2041492,1,2,0,1
1,0,0,7.4085307,1,2,0,1
0,7.5,15,9.4637547,4,1,2,1
0,10,20,9.3688812,4,1,2,1
0,-4.7683716e-07,20,8.5554991,1,1,2,1
0,2.9802322e-08,1,8.5682125,1,1,2,1
0,10,20,9.4519787,11,1,2,1
0,20,40,9.989665,7,1,2,1
1,22.5,0,9.2390251,7,2,2,1
1,30,0,9.2652073,1,2,2,1
1,20,0,9.1057434,1,2,2,1
1,1,0,8.5333881,7,2,2,1
1,30,0,8.9507055,7,2,2,1
1,60,0,9.3842936,7,2,2,1
3,,,8.3924608,,1,0,1
3,,,8.483016,,1,2,1
3,20,0,8.2587185,1,1,2,1
3,1,0,7.7898684,1,1,2,1
,,,8.4832916,,,,0
3,,,8.8678503,,1,,1
0,6.666666,20,9.1251554,11,1,1,1
0,20,20,9.7400856,11,1,1,1
0,.33333337,1,6.2507176,11,1,1,1
0,6,6,9.15376,11,1,1,1
0,0,20,11.134589,8,1,2,1
0,20,20,8.750947,1,1,0,1
1,26.666666,0,8.483963,11,2,1,1
1,40,0,9.2118397,1,2,1,1
1,1.3333334,0,6.8973165,11,2,1,1
1,12,0,9.6393986,11,2,0,1
1,20,0,10.069002,1,2,1,1
1,40,0,9.7019625,11,2,0,1
3,26.666666,0,8.2308435,1,2,2,1
3,,,9.7204657,4,2,2,1
3,,,6.5012898,,2,,1
3,,,8.9343233,,2,,1
3,,,8.3454819,,2,,1
3,,,8.2308435,,2,0,1
3,,,9.2158251,,2,1,1
3,1.3333334,0,6.5012898,,2,2,1
3,,,8.9343233,,2,,1
3,,,8.750947,,2,,1
0,5,10,7.9195986,7,1,2,1
0,0,12,10.444066,7,1,2,1
1,15,0,7.9195986,1,2,3,1
1,12,0,9.5425177,7,2,2,1
3,,,7.9195986,1,2,1,1
3,12,0,9.2437754,,2,2,1
0,20,20,10.084718,11,1,3,1
0,20,20,10.024466,4,1,3,1
1,40,0,9.5241413,4,2,2,1
1,40,0,9.1839962,11,2,2,1
3,,,8.8016195,,2,,1
3,,,8.6607742,,2,,1
3,,,8.8016195,,1,,1
3,,,8.6607742,,1,,1
0,0,20,9.8453941,4,1,2,1
0,15,30,10.202707,4,1,2,1
1,20,0,9.7752619,4,2,2,1
1,45,0,9.54109,11,2,2,1
3,,,9.1023216,,1,,1
0,0,20,10.308385,4,1,3,1
0,0,20,10.173896,4,1,3,1
1,20,0,9.7884674,4,2,2,1
1,20,0,9.1495285,1,2,2,1
0,0,1,10.012451,4,1,2,1
1,1,0,9.9251251,7,2,3,1
0,,,8.177104,11,1,2,1
0,10,20,7.7955093,4,1,2,1
0,5,10,9.1792488,11,1,2,1
0,3.333333,10,8.0027609,11,1,2,1
0,0,0,8.9979792,11,1,2,1
0,1,1,8.8403988,1,1,2,1
0,0,0,9.6786108,11,1,2,1
0,6,12,7.6496925,4,1,2,1
0,10,10,9.3924532,11,1,2,1
1,,,7.8410015,1,2,2,1
1,30,0,7.6863155,11,2,2,1
1,15,0,8.5067186,11,2,2,1
1,13.333333,0,7.9160051,11,2,2,1
1,0,0,9.0602856,11,2,2,1
1,2,0,8.8354654,1,2,2,1
1,0,0,8.9979076,1,2,2,1
1,18,0,8.5221806,11,2,2,1
1,20,0,9.8307829,11,2,2,1
3,,,6.9885516,,1,0,1
3,,,6.8490663,,1,,1
3,,,7.8146482,,1,,1
3,13.333333,0,7.1372786,,1,1,1
3,0,0,7.9905767,12,1,3,1
3,,,7.8271413,,1,,1
3,,,8.4734812,,1,,1
,,,7.3620105,,,,0
3,,,8.7383347,,1,,1
,,,7.1372786,,2,,1
3,,,8.2782593,,2,,1
3,,,7.8271413,,2,0,1
3,,,8.4734812,,2,0,1
3,,,8.7383347,,2,,1
0,,,8.0866709,11,1,1,1
0,,,8.7223082,7,1,1,1
0,,,9.657382,11,1,1,1
1,,,,,1,,1
1,,,7.9737382,4,2,0,1
1,0,0,8.7348824,11,2,0,1
1,0,0,9.528367,11,2,1,1
0,,,,,2,,1
3,,,7.604064,7,1,4,1
3,,,9.4043818,4,1,,1
2,,,,,1,,1
0,,,8.4221582,4,1,3,1
0,,,8.12148,7,1,3,1
0,6,12,0,11,1,3,1
0,0,0,9.5322933,11,1,3,1
0,0,0,8.2940493,11,1,1,1
1,,,8.7267408,11,2,3,1
1,,,8.1922941,11,2,3,1
1,18,0,0,11,2,3,1
1,0,0,10.042045,11,2,3,1
1,0,0,9.1590471,11,2,1,1
3,,,7.5564299,1,1,,1
3,,,7.6333694,,1,,1
3,,,4.9698133,,1,,1
3,,,8.7559261,,1,,1
,,,8.2295113,,,,0
0,,,7.7512503,11,2,1,1
1,,,7.8958082,11,2,1,1
1,,,9.2786531,11,2,1,1
1,20,0,5.3754439,11,2,1,1
1,,,8.577033,11,2,1,1
0,0,0,9.2228947,1,2,1,1
0,0,0,9.4056244,4,2,1,1
1,,,8.4615784,11,1,1,1
0,0,0,8.295784,4,1,1,1
0,,,9.2786531,11,1,1,1
0,10,10,6.1727934,11,1,1,1
0,,,8.9767256,11,1,1,1
1,0,0,9.313077,1,1,2,1
1,0,0,9.1681175,11,1,0,1
3,,,7.6051435,12,2,0,1
3,0,0,7.8034348,4,2,,1
3,,,9.0684309,4,2,,1
,,,5.9149499,,2,,1
,,,8.2814713,,2,,1
3,,,8.6972733,,2,,1
3,,,7.6051435,,1,,1
3,,,7.8034348,,1,,1
3,,,8.497942,,1,,1
3,,,5.9149499,,1,0,1
3,0,0,8.2814713,12,1,2,1
3,,,8.0677757,,1,,1
3,,,8.6972733,,1,,1
0,,,8.0343065,11,1,2,1
0,0,0,8.2167091,7,1,2,1
0,,,9.4533024,11,1,2,1
0,5,15,9.1139708,8,1,2,1
0,15,15,9.963171,11,1,2,1
0,10,10,10.465515,7,1,3,1
0,20,20,10.331855,4,1,3,1
0,0,20,10.741454,8,1,3,1
1,,,7.7389231,11,2,0,1
1,0,0,6.7055779,11,2,1,1
1,,,9.2754965,11,2,1,1
1,20,0,9.4185562,11,2,1,1
1,30,0,9.5074778,1,2,1,1
1,20,0,10.016481,1,2,2,1
1,40,0,8.4907465,1,2,2,1
1,20,0,9.6948156,1,2,2,1
3,,,7.3607397,1,1,0,1
3,,,6.6917734,,1,,1
3,,,8.7292728,,1,,1
3,20,0,8.655221,12,1,3,1
3,,,9.935955,4,1,3,1
3,,,8.9282761,,1,,1
3,,,9.2423239,,1,,1
3,,,7.3607397,1,2,,1
3,,,7.3849206,,2,,1
3,,,8.7292728,,2,,1
3,,,8.655221,,2,0,1
3,,,8.8143301,,2,1,1
3,,,9.6214228,,2,,1
3,,,9.2423239,,2,,1
0,,,8.7990284,11,1,2,1
0,30,0,9.6109715,11,1,2,1
0,5,10,9.1018543,11,1,2,1
0,3.5,7,9.0256958,11,1,2,1
0,,,9.1921768,11,1,2,1
0,5,10,9.2122574,1,1,3,1
0,0,30,8.6125031,7,1,3,1
0,10,20,8.5760908,11,1,2,1
0,5,10,8.5817318,11,1,2,1
1,,,9.1276321,1,2,2,1
1,10,20,8.3269205,11,2,2,1
1,15,0,8.6509771,11,2,2,1
1,10.5,0,8.5820446,11,2,2,1
1,,,7.8240461,1,2,2,1
1,15,0,7.9219656,1,2,3,1
1,30,0,8.5735731,11,2,3,1
1,30,0,9.3469086,11,2,2,1
1,15,0,8.8956299,11,2,2,1
3,,,8.1010113,,1,,1
3,,,8.3179293,,1,,1
3,,,8.0464916,,1,,1
3,,,8.0937681,,1,0,1
3,,,7.9083872,,1,1,1
3,,,7.8857751,,1,,1
3,30,0,9.6677656,4,1,4,1
3,,,8.4410315,,1,,1
3,,,7.9253983,,1,,1
0,,,7.4054956,7,1,2,1
0,10,20,8.9223099,7,1,2,1
0,,,8.7757807,4,1,2,1
0,-1.1920929e-07,5,8.7033625,11,1,2,1
0,0,0,8.5506277,11,1,2,1
0,5,10,8.4118328,4,1,3,1
0,5,10,9.4465971,11,1,3,1
0,.5,1,8.3368692,11,1,2,1
0,2.5,5,9.8725882,7,1,2,1
1,,,6.652863,1,2,0,1
1,30,0,8.8183889,11,2,1,1
1,,,9.5281029,11,2,2,1
1,5,0,8.4596062,11,2,2,1
1,0,0,7.467371,1,2,2,1
1,15,0,7.3132205,1,2,2,1
1,15,0,9.0842104,11,2,3,1
1,1.5,0,7.8339963,11,2,2,1
1,7.5,0,9.2503815,11,2,2,1
3,,,6.5861716,1,2,,1
3,,,8.047616,,2,,1
3,,,8.1653633,,2,,1
3,5,0,8.1332941,,2,2,1
3,,,7.1493936,12,2,3,1
3,,,7.3132205,,2,,1
3,,,8.6720581,,2,,1
3,,,7.6133251,,2,,1
3,,,8.9618788,,2,,1
0,,,7.878345,11,1,2,1
0,1.25,10,8.0682707,11,1,2,1
0,,,9.4222946,11,1,2,1
0,4.7683716e-07,13,9.3090992,11,1,2,1
0,,,8.5904436,11,1,2,1
0,0,0,9.2038021,1,1,2,1
0,0,13,9.5116434,7,1,2,1
0,0,7,10.275249,7,1,1,1
0,8,8,10.376612,7,1,2,1
1,,,8.4266109,11,2,2,1
1,11.25,0,7.3407278,11,2,2,1
1,11.25,0,7.7974162,11,2,2,1
1,11.25,0,7.7974162,11,2,2,1
1,11.25,0,7.7974162,11,2,2,1
1,11.25,0,7.7974162,11,2,2,1
1,11.25,0,7.7974162,11,2,2,1
1,11.25,0,7.7974162,11,2,2,1
1,,,8.923337,11,2,2,1
1,13,0,8.8522358,11,2,2,1
1,,,7.7790484,1,2,2,1
1,0,0,9.1099854,1,2,2,1
1,13,0,9.4642439,11,2,2,1
1,7,0,10.135959,1,2,1,1
1,16,0,9.8900642,11,2,2,1
3,,,7.2392149,1,1,0,1
3,,,7.4871402,,1,0,1
3,,,8.5541039,,1,,1
3,13,0,8.527935,,1,2,1
3,,,7.791523,12,1,3,1
3,,,8.5231752,,1,,1
3,13,0,10.081634,4,1,4,1
3,,,9.7050362,,1,,1
7,13,0,9.700963,4,2,2,1
7,,,9.299571,,2,,1
0,,,7.5186071,11,1,2,1
0,0,0,9.1966858,7,1,2,1
0,5,10,8.9883404,11,1,2,1
0,0,0,8.8613739,7,1,2,1
0,-2.3841858e-07,10,8.7209501,11,1,2,1
0,3.5,7,8.7926102,1,1,2,1
0,0,0,4.6051702,7,1,2,1
0,1.5,3,9.4481754,7,1,2,1
0,2.5,5,5.3278761,7,1,2,1
1,,,8.023633,11,2,1,1
1,0,0,7.856935,11,2,2,1
1,15,0,8.9455147,11,2,2,1
1,0,0,8.7863035,11,2,2,1
1,10,0,7.4135685,1,2,2,1
1,10.5,0,8.8126354,1,2,2,1
1,0,0,4.1997051,1,2,2,1
1,4.5,0,9.5203953,7,2,2,1
1,7.5,0,5.3278761,1,2,2,1
3,,,7.2562971,1,1,,1
3,,,8.2624006,,1,0,1
3,,,8.4490709,,1,,1
3,,,8.3688087,,1,1,1
3,10,0,7.8280382,,1,2,1
3,,,8.373785,,1,,1
3,,,4.6051702,,1,,1
3,,,9.4434347,,1,,1
3,,,5.3278761,,1,,1
0,,,8.5438738,7,1,2,1
0,20,20,8.9245234,7,1,2,1
0,,,9.4444485,11,1,2,1
0,6.666666,20,9.5186491,11,1,2,1
0,,,9.4561586,11,1,2,1
0,3,3,8.4118328,11,1,2,1
0,0,0,9.6896753,11,1,2,1
0,0,0,9.7491703,7,1,2,1
0,1,1,10.267259,7,1,2,1
1,,,9.6171913,1,2,2,1
1,40,0,8.0459089,11,2,2,1
1,,,8.4833994,11,2,2,1
1,26.666666,0,8.2845345,11,2,2,1
1,,,8.454608,1,2,2,1
1,6,0,8.2940493,11,2,2,1
1,0,0,9.1798811,11,2,2,1
1,0,0,9.0862875,11,2,2,1
1,2,0,9.3905668,1,2,2,1
3,,,8.3321161,12,2,0,1
3,,,7.7989335,,2,,1
3,,,8.2202234,,2,,1
3,26.666666,0,8.2575588,12,2,4,1
3,,,8.463089,12,2,4,1
3,,,7.6009026,,2,,1
3,,,8.5754623,,2,,1
,,,8.7846727,,,,0
3,,,9.2374582,,2,,1
3,,,8.0444336,1,2,,1
3,,,7.7989335,,2,,1
3,,,7.9325414,,2,,1
3,,,8.2575588,,2,0,1
3,,,8.1754065,,2,1,1
3,,,7.6009026,,2,,1
3,,,8.5754623,,2,,1
,,,8.7846727,,,,0
3,,,9.2374582,,2,,1
1,,,8.1155996,11,2,1,1
1,20,0,9.6556034,1,2,1,1
0,0,0,9.6076498,1,2,2,1
0,0,0,7.7186856,11,2,2,1
1,20,0,9.1685991,11,2,1,1
1,40,0,7.0433898,11,2,2,1
0,,,9.1912327,4,1,1,1
1,10,10,9.3840418,11,1,1,1
1,0,0,9.6076498,1,1,1,1
1,,,7.0475173,,1,,1
0,0,20,10.122977,13,1,1,1
0,20,20,7.4981699,11,1,1,1
3,,,7.8597994,12,2,1,1
3,,,9.8356905,4,2,3,1
3,,,9.1001539,,2,,1
3,,,7.0475173,,2,,1
3,,,7.0121155,,2,,1
3,,,8.5529461,12,1,0,1
3,,,9.8030596,4,1,3,1
3,,,9.1001539,,1,,1
3,,,7.0475173,,1,,1
3,,,7.0121155,,1,,1
0,,,6.1025443,11,1,1,1
0,10,30,8.8701782,11,1,1,1
0,,,9.3579292,11,1,2,1
0,1,3,9.0703344,11,1,2,1
0,,,9.3622713,11,1,2,1
0,0,0,8.7087774,1,1,2,1
0,20,20,8.427166,11,1,2,1
0,0,20,10.034515,11,1,0,1
0,20,20,8.9036207,11,1,1,1
1,,,7.6087499,11,2,1,1
1,40,0,8.4942808,11,2,1,1
1,0,0,9.2221346,11,2,1,1
1,4,0,8.9821177,11,2,1,1
1,,,9.1635056,11,2,1,1
1,0,0,8.3925743,1,2,1,1
1,40,0,8.4577551,1,2,1,1
1,20,0,10.047588,11,2,0,1
1,40,0,9.2034597,11,2,1,1
3,,,7.190299,12,2,0,1
3,40,0,8.3039999,,2,1,1
3,0,0,8.6488352,,2,,1
3,4,0,8.5598698,12,2,3,1
3,,,9.3333988,4,2,3,1
3,,,7.3847656,,2,,1
3,,,8.4847736,,2,,1
3,,,8.9437675,,2,,1
3,,,7.190299,1,1,,1
3,,,7.6108527,,1,0,1
3,,,7.955688,,1,,1
3,,,8.5598698,,1,0,1
3,,,8.9630966,,1,2,1
3,,,8.0779123,,1,,1
3,,,8.4847736,,1,,1
3,,,8.9437675,,1,,1
0,,,7.8371763,4,1,2,1
0,,,7.9631119,4,1,3,1
0,,,8.939537,11,1,3,1
1,,,7.5063853,11,2,2,1
1,0,0,8.1562233,8,2,2,1
1,,,8.7367573,11,2,2,1
3,,,6.846447,1,1,,1
3,,,7.1869011,,1,0,1
3,,,8.1396351,,1,,1
0,,,8.5472307,11,1,2,1
0,40,20,8.3493662,4,1,2,1
0,,,9.3406744,11,1,2,1
0,-4.7683716e-07,20,9.3328238,11,1,2,1
0,-2.3841858e-07,10,9.417964,11,1,2,1
0,5,10,9.6716156,1,1,3,1
0,15,30,0,11,1,3,1
0,15,30,10.030487,11,1,3,1
0,10,20,9.6705036,11,1,3,1
1,,,8.154232,11,2,3,1
1,,,8.3570395,11,2,3,1
1,0,0,8.9180307,11,2,3,1
1,20,0,9.1548281,11,2,3,1
1,10,0,8.5751314,11,2,3,1
1,15,0,9.297348,1,2,3,1
1,45,0,0,1,2,3,1
1,45,0,10.038572,11,2,3,1
1,30,0,9.5035076,11,2,3,1
3,,,7.8806534,1,1,,1
3,,,7.926693,,1,0,1
3,,,8.5122271,,1,,1
3,20,0,8.7449656,,1,2,1
3,10,0,8.5962353,12,1,2,1
3,,,8.5304384,,1,,1
3,,,0,,1,,1
3,,,9.5331478,,1,,1
3,,,9.2789335,,1,,1
1,,,7.3838058,11,2,1,1
1,26.666666,0,6.914979,11,2,1,1
1,0,0,9.3434124,11,2,1,1
1,26.666666,0,8.9871588,11,2,1,1
1,20,0,9.2638807,7,2,2,1
0,12,0,8.051589,1,2,2,1
0,40,0,9.2599697,1,2,2,1
0,,,7.7315121,11,1,1,1
0,6.666666,20,7.9766812,11,1,1,1
0,,,9.0946083,11,1,2,1
0,6.666666,20,8.9990396,11,1,2,1
0,10,10,9.4955196,11,1,2,1
1,3,9,9.5004206,1,1,2,1
1,20,20,9.286602,7,1,2,1
3,,,7.4339619,12,2,0,1
3,26.666666,0,7.1885386,,2,1,1
3,0,0,8.5781431,,2,,1
3,26.666666,0,8.3920832,12,2,3,1
3,,,9.5539303,4,2,3,1
3,,,8.7492771,,2,,1
3,,,9.1149998,,2,,1
3,,,7.4339619,1,2,,1
3,,,7.5940037,,2,,1
3,,,8.5781431,,2,,1
3,,,8.3920832,,2,0,1
3,,,9.1160297,,2,0,1
3,12,0,8.0561304,,2,2,1
3,,,9.1149998,,2,,1
1,,,8.2024822,11,2,3,1
0,20,0,9.1597834,8,2,3,1
1,30,0,9.2795362,11,2,3,1
0,0,0,8.7400074,7,2,3,1
0,,,9.3413687,7,2,3,1
0,13.333333,0,8.4387035,1,2,3,1
0,1.3333334,0,0,7,2,3,1
0,26.666666,0,11.266002,,2,3,1
0,20,0,10.715306,7,2,3,1
0,,,8.6106834,11,1,2,1
1,10,10,8.8954926,4,1,2,1
0,15,15,9.3039637,11,1,2,1
1,0,0,9.5158424,7,1,2,1
1,30,10,9.3413687,7,1,2,1
1,3.333333,10,9.3815536,,1,2,1
1,.33333337,1,0,7,1,2,1
1,6.666666,20,10.649701,,1,2,1
1,10,10,10.715306,7,1,2,1
3,,,7.9887128,1,2,,1
3,,,8.0624332,,2,0,1
3,,,7.999588,,2,2,1
3,0,0,8.3374281,,2,2,1
3,,,8.6995144,12,2,4,1
3,,,8.4929008,,2,,1
3,,,0,,2,,1
,,,9.8014545,,,,0
3,,,10.123827,,2,,1
3,,,8.4678984,,1,,1
3,,,7.999588,,1,,1
3,,,8.7428932,,1,0,1
3,,,8.6995144,,1,0,1
3,13.333333,0,8.4929008,,1,2,1
3,1.3333334,0,0,,1,2,1
3,26.666666,0,9.8014545,1,1,4,1
3,,,10.123827,,1,,1
1,,,0,11,2,1,1
0,20,0,8.5274544,11,2,2,1
0,3.333333,10,7.6823359,11,2,2,1
0,10,0,9.3216,11,2,2,1
0,30,0,9.2533998,11,2,2,1
0,0,0,7.5905433,1,2,2,1
0,26,0,8.9830008,1,2,2,1
0,40,0,9.230794,11,2,2,1
1,20,0,8.8156776,11,2,2,1
0,,,7.1147695,11,1,0,1
1,0,20,8.5624876,11,1,1,1
1,13.333333,0,7.7563314,11,1,1,1
1,6,4,9.8350563,11,1,1,1
1,15,15,9.3150606,4,1,1,1
1,0,0,8.2836905,1,1,1,1
1,13,13,8.7151423,1,1,1,1
1,20,20,9.3882093,11,1,1,1
0,10,10,9.0217104,11,1,1,1
3,,,6.6200733,12,2,1,1
3,20,0,8.4402046,,2,2,1
3,,,7.1978097,12,2,,1
3,10,0,9.2612553,4,2,2,1
,,,8.868413,,2,,1
3,,,8.0219946,,2,,1
3,,,8.909235,,2,,1
3,,,8.509161,,2,,1
3,,,5.9269261,12,1,1,1
3,20,0,8.4402046,,1,1,1
3,13.333333,0,7.1978097,,1,,1
3,4,6,9.5195513,4,1,2,1
3,,,9.3150606,4,1,2,1
3,0,0,8.2836905,1,1,2,1
3,,,8.7151423,,1,,1
3,,,8.909235,,1,,1
3,,,8.509161,,1,,1
0,,,8.0443888,11,1,1,1
0,,,9.2137012,7,1,2,1
0,,,7.8270416,11,1,2,1
0,0,2,9.3891735,8,1,2,1
0,,,9.1997595,11,1,2,1
0,10,20,8.5659838,4,1,2,1
1,,,7.3469043,11,2,1,1
1,20,20,8.751277,1,2,1,1
1,0,0,7.8270416,11,2,2,1
1,2,0,9.5749683,11,2,2,1
1,,,8.1933308,1,2,2,1
1,30,0,6.7742238,1,2,3,1
3,,,7.5732512,11,2,0,1
3,40,0,8.5111246,,2,0,1
3,0,0,7.8270416,12,2,0,1
3,2,0,9.0040541,13,2,0,1
,,,8.2889738,,2,,1
3,,,6.7752519,12,1,0,1
3,,,8.5111246,,1,0,1
3,,,7.8270416,,1,0,1
3,2,0,9.0040541,,1,2,1
3,,,8.2889738,4,1,2,1
3,,,7.467371,,1,,1
0,,,8.0480213,11,1,3,1
0,,,8.845129,,1,,1
8,,,9.1266146,,1,,1
1,,,7.9964519,11,2,3,1
1,60,0,9.6042051,4,2,3,1
1,30,0,10.561007,8,2,3,1
0,0,0,9.5481958,1,2,2,1
3,,,7.4784522,1,1,,1
3,,,8.845129,,1,,1
,,,9.8934374,,,,0
3,,,9.1266146,,1,,1
4,30,30,8.845129,7,1,1,1
0,10,20,10.462132,11,1,2,1
1,0,0,9.567502,1,1,0,1
0,,,8.5342073,4,1,3,1
0,5,10,8.5371265,8,1,3,1
0,,,9.6896133,8,1,3,1
0,7.5,15,9.7745171,8,1,3,1
0,0,0,9.9532299,8,1,3,1
0,0,0,10.382637,7,1,3,1
0,.5,1,10.08814,8,1,3,1
0,2.5,5,8.2097168,7,1,3,1
0,2.5,5,8.5125828,11,1,3,1
1,,,8.370779,11,2,3,1
1,15,0,7.9293666,4,2,3,1
1,,,9.3466473,8,2,3,1
1,22.5,0,9.5316992,4,2,3,1
1,,,9.884305,7,2,3,1
1,0,0,10.442842,7,2,3,1
1,1.5,0,10.104958,7,2,3,1
1,7.5,0,8.3895874,13,2,3,1
1,7.5,0,9.1264153,1,2,3,1
3,,,7.8449068,1,1,,1
3,,,7.9052572,,1,0,1
3,,,8.9575109,,1,2,1
3,,,8.9859457,,1,2,1
3,0,0,9.2321014,12,1,2,1
3,,,9.4929094,,1,,1
3,,,9.6221848,,1,,1
,,,8.2097168,,,,0
3,,,8.5125828,,1,,1
0,0,8,8.8496246,11,1,2,1
0,3.333333,10,9.0099907,11,1,2,1
0,1,8,9.3182077,1,1,2,1
0,6,6,0,11,1,2,1
0,0,20,9.3156013,11,1,1,1
0,20,20,10.439981,8,1,1,1
1,8,0,8.7046299,11,2,2,1
1,13.333333,0,8.5376711,11,2,2,1
1,9,0,8.6231737,1,2,2,1
1,12,0,0,13,2,2,1
1,20,0,8.3211784,1,2,2,1
1,40,0,8.9871969,1,2,2,1
3,8,0,8.9825325,4,2,4,1
,,,8.2901535,,2,,1
3,,,0,,2,,1
3,,,9.392662,,2,,1
3,8,0,9.0114393,,1,3,1
3,13.333333,0,8.5534182,11,1,3,1
3,8,1,7.9300265,1,1,3,1
3,,,0,,1,,1
3,,,9.392662,,1,,1
0,0,0,9.7307997,7,1,1,1
0,54,18,9.5991335,8,1,2,1
0,0,0,0,1,1,2,1
0,2,1,10.183163,8,1,2,1
0,0,0,10.195784,4,1,2,1
0,0,0,10.885566,7,1,2,1
1,0,0,7.7705045,11,2,1,1
,,,8.3823662,,2,,1
1,,,0,,2,,1
1,,,8.1924324,,2,,1
3,0,0,9.0709629,1,2,2,0
3,,,9.7930031,4,2,3,0
3,,,8.3778162,,2,1,1
3,,,9.480978,,2,1,1
3,0,0,0,1,2,3,1
3,,,9.5787268,,2,,1
3,,,10.218298,,2,,1
1,0,0,9.595603,1,2,3,1
1,,,10.218298,,2,,1
0,20,20,8.9499063,11,1,3,0
0,0,0,9.3863926,11,1,3,0
1,40,0,8.2225084,11,2,2,0
1,0,0,8.3002806,8,2,3,0
3,,,7.5926185,,2,1,0
3,0,0,7.9462638,,2,2,0
3,,,7.5926185,,2,,0
3,,,7.9462638,,2,0,0
0,5,10,8.8425484,11,1,2,1
0,-2.3841858e-07,10,9.0560226,11,1,2,1
0,2,4,9.7557707,1,1,2,1
0,.5,1,8.0894823,1,1,2,1
0,0,0,9.8142252,7,1,2,1
0,10,20,11.755091,7,1,2,1
1,15,0,8.498498,11,2,2,1
1,10,0,9.1537704,8,2,2,1
1,6,0,9.0826588,1,2,3,1
1,1.5,0,8.0894823,1,2,3,1
1,0,0,10.009005,8,2,3,1
1,30,0,11.705201,7,2,3,1
3,,,8.1886892,,1,1,1
3,10,0,8.5659838,,1,2,1
3,,,8.8078213,,1,,1
3,,,8.0894823,,1,,1
,,,9.0582981,,,,0
3,,,11.085215,,1,,1
0,2.5,5,8.9486046,11,1,3,1
0,.5,1,9.4501448,8,1,3,1
0,2.5,5,8.1213369,1,1,3,1
0,1.5,3,9.8380775,4,1,3,1
0,0,0,9.8685513,11,1,3,1
0,5,10,8.806241,11,1,2,1
1,7.5,0,8.3029737,11,2,2,1
1,1.5,0,8.9644394,11,2,2,1
1,7.5,0,9.099802,1,2,3,1
1,4.5,0,8.6541109,8,2,3,1
1,0,0,9.8052311,11,2,3,1
1,15,0,8.4058142,1,2,0,1
3,,,7.8913307,,2,,1
3,,,8.3710108,,2,,1
3,,,8.1213369,,2,0,1
3,,,8.6541109,,2,1,1
3,0,0,8.9655046,,2,2,1
3,,,8.1335545,,2,,1
0,0,20,9.4673824,11,1,2,1
0,0,20,11.221302,7,1,2,1
1,20,0,8.6242523,1,2,3,1
1,20,0,10.354403,1,2,3,1
0,0,6,10.202025,4,1,2,1
0,10,20,10.831707,4,1,2,1
1,6,0,10.108782,4,2,3,1
1,30,0,10.640652,4,2,3,1
3,6,0,10.005941,7,2,4,1
3,,,9.663537,,2,,1
0,,,9.0439672,11,1,2,1
0,,,8.3715897,4,1,2,1
0,,,8.0292778,11,1,2,1
0,15,15,3.8915014,11,1,2,1
0,30,30,9.6038771,11,1,2,1
0,3.333333,10,10.338581,,1,2,1
0,40,40,9.0142803,1,1,0,1
0,0,15,10.649081,11,1,2,1
0,20,20,9.1246271,11,1,3,1
1,,,8.4915266,4,2,3,1
1,0,0,7.8945045,4,2,3,1
1,0,0,8.1728315,11,2,3,1
1,30,0,0,7,2,3,1
1,60,0,9.4847746,11,2,3,1
1,13.333333,0,8.8939648,,2,3,1
1,80,0,9.0142803,1,2,0,1
1,15,0,9.9657402,4,2,3,1
1,40,0,8.5794973,11,2,2,1
3,,,8.0257778,1,2,,1
3,,,7.1167998,,2,0,1
3,,,7.3327112,,2,2,1
3,,,3.8915014,,2,2,1
3,,,8.6215534,12,2,2,1
3,,,8.8341913,,2,,1
3,,,8.6594954,,2,,1
3,15,0,9.3178968,1,2,3,1
3,,,7.9193563,,2,,1
3,,,7.1167998,,1,,1
3,,,7.3327112,,1,,1
3,,,3.8915014,,1,0,1
3,,,8.6215534,,1,1,1
3,13.333333,0,8.8341913,,1,2,1
3,,,8.6594954,,1,,1
3,,,8.2070379,,1,,1
0,,,7.8961062,4,1,2,1
0,5,10,8.1084728,4,1,2,1
0,,,8.6437378,11,1,2,1
0,20,20,9.3781176,4,1,2,1
0,3.333333,10,9.2217188,4,1,2,1
0,6.666666,20,8.6138659,,1,2,1
0,20,20,10.484746,1,1,2,1
0,6.666666,20,10.472341,11,1,2,1
0,60,20,9.5887766,4,1,2,1
1,,,7.9086814,4,2,1,1
1,15,0,7.8440447,4,2,1,1
1,0,0,8.128438,11,2,1,1
1,40,0,8.835207,4,2,1,1
1,13.333333,0,9.079442,7,2,1,1
1,26.666666,0,9.374795,,2,1,1
1,40,0,11.784217,1,2,1,1
1,26.666666,0,10.608658,7,2,1,1
1,,,7.9284062,,2,,1
3,,,8.0610876,,1,,1
3,,,8.1778669,,1,,1
3,,,8.1278477,,1,0,1
3,,,10.486004,,1,,1
3,26.666666,0,9.7101336,,1,2,1
